"","IDBASE","TIPOC","tratamiento","trat_nivel","vali_febrero","vali","vali_total","vali_semana","vali_fin","recargas","recar_total","recar_semana","recar_fin","recar_fin","valor_recargas_total","valor_recarga_promedio","sald_promedio_antes","sald_promedio_despues","num_gastos","viajes_sitp","viajes_carro","semana_tratado","GENERO","diff","diff2","P22C","P22M","P3","automovil","moto","no_tiene_medio_trans","bici_pati","trabaja","estudia","casado","strata"
"968",12813,"Control",0,0,8,10,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,1,70,NA,3,5,2,1,1,0,0,1,0,0,3
"969",12823,"Control",0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,NA,40,NA,NA,2,0,0,1,0,1,0,0,3
"970",12827,"Control",0,0,0.5,7,7,2,5,1,1,1,0,0,10000,10000,5300,15300,1,0,0,1000,1,30,120,7,40,3,0,1,0,1,1,0,0,2
"971",12871,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1000,0,NA,780,NA,NA,5,0,0,0,1,1,0,0,2
"972",12873,"Control",0,0,1.25,29,29,19,10,1,1,1,0,0,20000,20000,7100,27100,2,2,0,1000,1,60,NA,2,5,3,0,0,0,1,1,0,1,3
"973",12874,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,1,NA,90,NA,NA,3,0,0,1,0,1,0,0,2
"974",12881,"Control",0,0,18.75,16,16,16,0,2,2,2,0,0,30000,15000,16350,31350,NA,NA,NA,1000,1,100,NA,8,10,3,0,0,0,1,1,0,0,2
"975",12884,"Control",0,0,11.25,19,19,14,5,4,4,3,1,1,37500,9375,1275,10650,3,1,0,1000,0,140,NA,3,5,4,0,0,1,0,1,0,0,2
"976",12960,"Control",0,0,4.75,3,3,2,1,2,2,2,0,0,10000,5000,49650,54650,1,2,0,1000,0,40,NA,1,2,3,0,0,0,1,1,0,1,2
"977",12969,"Control",0,0,23,24,24,18,6,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,60,NA,1,5,4,1,0,0,0,1,0,0,2
"978",13013,"Control",0,0,12.75,13,13,11,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,NA,90,NA,NA,12,0,0,1,0,1,0,0,2
"979",13052,"Tratamiento 2",1,1,9.25,6,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,26,1,90,NA,2,3,5,1,0,0,0,1,0,1,2
"980",13067,"Tratamiento 2",1,1,17.75,11,11,8,3,1,1,1,0,0,10000,10000,6900,16900,1,2,0,20,1,120,NA,3,5,2,0,0,1,0,1,0,0,1
"981",13079,"Tratamiento 2",1,1,1.5,7,7,7,0,1,1,1,0,0,21000,21000,0,21000,1,1,0,21,1,45,NA,3,10,1,0,0,1,0,1,0,0,3
"982",13081,"Tratamiento 2",1,1,14,9,9,9,0,1,1,1,0,0,50000,50000,14700,64700,1,1,0,20,0,120,NA,2,10,5,1,0,0,0,1,0,0,3
"983",13091,"Tratamiento 2",1,1,16.75,27,27,20,7,3,3,3,0,0,32500,10833.3333333333,10533.3333333333,21366.6666666667,NA,NA,NA,20,1,60,NA,3,5,3,0,0,1,0,1,0,0,1
"984",13096,"Tratamiento 2",1,1,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,21,1,75,80,2,3,4,0,0,0,1,1,0,0,2
"985",13112,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,21,1,90,NA,1,1,7,0,0,1,0,1,0,1,1
"986",13125,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,20,1,NA,60,NA,NA,7,0,0,0,1,1,0,1,2
"987",13126,"Tratamiento 2",1,1,13.5,8,8,2,6,1,1,1,0,0,21000,21000,0,21000,NA,NA,NA,25,1,30,60,15,15,2,0,0,1,0,0,0,0,2
"988",13134,"Tratamiento 2",1,1,5.25,4,4,4,0,1,1,1,0,0,21000,21000,5200,26200,3,2,0,21,0,80,NA,3,8,3,1,0,0,0,1,0,1,2
"989",13141,"Tratamiento 2",1,1,3.5,12,12,12,0,1,1,1,0,0,4000,4000,7300,11300,2,0,0,21,1,60,120,8,15,3,0,0,0,1,1,0,1,2
"990",13154,"Tratamiento 2",1,1,6.5,12,12,12,0,0,0,0,0,0,0,0,0,0,1,2,0,26,0,NA,60,NA,NA,3,1,0,0,0,1,0,0,4
"991",13170,"Tratamiento 2",1,1,0.5,12,12,10,2,3,3,3,0,0,20000,6666.66666666667,150,6816.66666666667,NA,NA,NA,21,0,120,NA,4,5,3,0,0,0,1,1,0,0,2
"992",13179,"Tratamiento 2",1,1,0,6,6,2,4,1,1,0,1,1,10000,10000,1700,11700,1,0,0,21,1,120,60,3,5,4,0,0,1,0,0,1,0,3
"993",13196,"Tratamiento 2",1,1,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,10,145,2,3,5,0,0,0,1,1,0,0,2
"994",13240,"Tratamiento 2",1,1,0,6,6,6,0,1,1,1,0,0,21000,21000,0,21000,1,2,0,25,1,90,NA,4,10,4,0,0,1,0,1,0,0,3
"995",13244,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,30,NA,6,15,4,0,0,0,1,1,0,0,2
"996",13278,"Tratamiento 2",1,1,8,16,16,16,0,1,1,1,0,0,10000,10000,0,10000,1,1,0,20,1,NA,125,NA,NA,3,0,0,1,0,1,0,1,1
"997",13285,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21,1,120,NA,5,8,2,0,0,1,0,1,0,0,2
"998",13301,"Tratamiento 2",1,1,12.25,11,11,8,3,2,2,2,0,0,15000,7500,0,7500,3,2,0,20,0,60,120,5,10,4,0,0,1,0,1,0,0,2
"999",13317,"Tratamiento 2",1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,15,60,NA,NA,5,0,0,0,1,1,0,0,3
"1000",13324,"Tratamiento 2",1,1,14.75,11,11,11,0,2,2,2,0,0,25000,12500,0,12500,NA,NA,NA,21,1,90,NA,15,10,4,0,1,0,1,1,0,0,2
"1001",13327,"Tratamiento 2",1,1,2.75,11,11,9,2,4,4,3,1,1,25000,6250,0,6250,NA,NA,NA,21,1,10,120,NA,NA,4,0,0,1,0,1,0,0,2
"1002",13348,"Tratamiento 2",1,1,8,15,15,15,0,1,1,1,0,0,28000,28000,18150,46150,2,1,0,20,1,90,120,6,10,4,0,1,0,0,1,0,0,2
"1003",13371,"Tratamiento 2",1,1,1,11,11,10,1,1,1,1,0,0,21000,21000,0,21000,1,2,0,20,1,40,NA,NA,NA,3,0,0,1,0,0,0,0,2
"1004",13393,"Tratamiento 2",1,1,3.5,17,17,16,1,1,1,1,0,0,10000,10000,700,10700,4,2,0,21,1,90,NA,NA,NA,4,1,0,0,1,1,0,1,2
"1005",13403,"Tratamiento 2",1,1,7.5,22,22,18,4,3,3,2,1,1,30000,10000,966.666666666667,10966.6666666667,3,2,0,21,1,70,NA,1,1,4,0,0,1,0,1,0,0,2
"1006",13419,"Tratamiento 2",1,1,17.25,14,14,13,1,2,2,2,0,0,30000,15000,5100,20100,NA,NA,NA,20,0,60,NA,3,5,3,0,0,1,0,1,0,0,2
"1007",13421,"Tratamiento 2",1,1,3.75,16,16,10,6,2,2,1,1,1,30000,15000,0,15000,3,2,0,20,1,110,NA,6,5,3,0,0,0,1,1,0,0,1
"1008",13431,"Tratamiento 2",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1,60,NA,1,5,3,0,0,1,0,1,0,0,3
"1009",13444,"Tratamiento 2",1,1,8.75,25,25,25,0,2,2,2,0,0,25000,12500,700,13200,1,1,0,20,1,115,NA,2,5,4,0,0,0,1,1,0,0,2
"1010",13480,"Tratamiento 2",1,1,9,13,13,11,2,1,1,1,0,0,30000,30000,3500,33500,1,2,0,20,1,120,NA,1,1,3,0,0,1,0,1,0,0,2
"1011",13482,"Tratamiento 2",1,1,12.5,12,12,10,2,1,1,1,0,0,50000,50000,10600,60600,NA,NA,NA,1000,1,99,NA,1,3,3,0,0,1,0,1,0,0,2
"1012",13483,"Tratamiento 2",1,1,3.75,7,7,7,0,1,1,1,0,0,10800,10800,200,11000,NA,NA,NA,1000,1,80,NA,2,4,4,0,0,0,1,1,0,0,2
"1013",13489,"Control",0,0,3.5,8,8,6,2,2,2,2,0,0,11000,5500,12200,17700,2,2,0,21,1,90,NA,3,10,4,0,0,1,0,1,0,0,1
"1014",13494,"Tratamiento 2",1,1,0.5,9,9,7,2,1,1,1,0,0,5000,5000,3200,8200,2,0,0,25,1,15,60,7,10,5,1,0,0,1,1,0,1,2
"1015",13548,"Tratamiento 2",1,1,10.5,17,17,15,2,2,2,1,1,1,50000,25000,3200,28200,1,1,0,20,1,120,75,8,15,5,0,0,0,1,1,0,0,2
"1016",13550,"Tratamiento 2",1,1,0,9,9,5,4,2,2,2,0,0,15000,7500,9250,16750,NA,NA,NA,21,1,115,NA,6,7,4,0,0,1,0,1,0,0,2
"1017",13563,"Tratamiento 2",1,1,19,22,22,15,7,1,1,1,0,0,21000,21000,7000,28000,1,2,0,25,0,60,NA,1,2,6,0,0,1,0,1,0,0,2
"1018",13595,"Tratamiento 2",1,1,10.5,8,8,8,0,1,1,1,0,0,21000,21000,8800,29800,1,1,0,21,1,5,60,NA,NA,2,0,0,0,1,1,0,0,2
"1019",13601,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,0,90,NA,8,10,1,0,0,1,0,1,0,0,2
"1020",13615,"Tratamiento 2",1,1,9.5,17,17,12,5,3,3,3,0,0,41000,13666.6666666667,6766.66666666667,20433.3333333333,NA,NA,NA,20,0,240,NA,5,4,3,0,0,1,0,1,0,1,2
"1021",13632,"Tratamiento 2",1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,21,1,45,NA,1,6,5,0,0,1,0,1,0,1,2
"1022",13653,"Tratamiento 2",1,1,6.75,9,9,9,0,0,0,0,0,0,0,0,0,0,2,1,0,20,0,60,105,2,2,2,0,0,1,0,1,0,1,2
"1023",13664,"Tratamiento 2",1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,1,80,NA,10,10,5,0,0,1,0,1,0,0,2
"1024",13697,"Tratamiento 2",1,1,10,16,16,13,3,1,1,0,1,1,50000,50000,0,50000,1,2,0,30,1,90,NA,4,5,3,0,0,1,0,1,0,0,2
"1025",13713,"Tratamiento 2",1,1,5.25,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,21,1,105,NA,2,2,3,0,0,1,0,1,0,0,2
"1026",13760,"Tratamiento 2",1,1,0.75,23,23,19,4,4,4,4,0,0,21000,5250,1250,6500,1,0,0,21,1,210,NA,8,13,2,0,0,1,0,1,0,0,1
"1027",13762,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,NA,90,NA,NA,3,0,0,1,0,1,0,0,2
"1028",13774,"Tratamiento 2",1,1,10.75,1,1,1,0,1,1,1,0,0,5000,5000,0,5000,1,1,0,26,1,105,90,NA,NA,2,0,0,0,1,1,0,0,3
"1029",13780,"Tratamiento 2",1,1,0.25,13,13,10,3,2,2,1,1,1,13000,6500,5150,11650,1,1,0,21,1,105,NA,3,15,2,0,1,0,0,1,0,0,2
"1030",13785,"Tratamiento 2",1,1,10.75,12,12,10,2,1,1,1,0,0,40000,40000,2000,42000,3,1,0,21,1,50,NA,1,10,3,0,0,1,0,1,0,0,3
"1031",13812,"Tratamiento 2",1,1,30,36,36,25,11,1,1,0,1,1,50000,50000,17900,67900,1,2,0,21,0,45,NA,2,3,5,0,0,1,0,1,0,1,2
"1032",13888,"Tratamiento 2",1,1,7,10,10,10,0,2,2,2,0,0,50000,25000,5200,30200,1,2,0,20,1,115,NA,2,10,7,0,0,1,0,1,0,0,2
"1033",13889,"Tratamiento 2",1,1,1.5,4,4,2,2,2,2,2,0,0,15000,7500,100,7600,2,1,0,21,1,78,NA,2,4,3,0,0,1,0,1,0,0,2
"1034",13919,"Tratamiento 2",1,1,17,17,17,14,3,1,1,1,0,0,15000,15000,0,15000,1,1,0,20,0,60,NA,6,5,3,0,0,1,0,1,0,0,2
"1035",13925,"Tratamiento 2",1,1,7.25,4,4,4,0,1,1,1,0,0,21000,21000,500,21500,2,0,0,26,0,110,NA,10,15,2,0,0,0,1,1,0,0,1
"1036",13926,"Tratamiento 2",1,1,9.5,10,10,9,1,4,4,4,0,0,32000,8000,1175,9175,2,1,0,20,0,70,NA,2,15,4,0,0,1,0,1,0,1,3
"1037",13972,"Tratamiento 2",1,1,13,13,13,9,4,2,2,1,1,1,35000,17500,5300,22800,1,2,0,20,1,98,NA,5,3,4,0,0,0,1,1,0,0,2
"1038",13982,"Tratamiento 2",1,1,10.25,4,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,21,1,15,20,NA,NA,4,0,0,1,0,0,0,1,1
"1039",13988,"Tratamiento 2",1,1,26.25,18,18,10,8,0,0,0,0,0,0,0,0,0,1,1,0,20,1,75,NA,4,5,6,0,0,1,0,1,0,0,2
"1040",13991,"Tratamiento 2",1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0,20,1,80,90,2,5,4,1,0,0,0,1,0,1,2
"1041",14012,"Tratamiento 2",1,1,1.5,7,7,6,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,21,1,40,NA,3,10,4,0,0,1,0,1,0,0,3
"1042",14032,"Tratamiento 2",1,1,15.5,1,1,0,1,1,1,0,1,1,10000,10000,0,10000,NA,NA,NA,1000,1,90,60,30,5,3,0,0,1,0,1,0,0,2
"1043",14036,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,20,1,55,NA,1,5,7,0,1,0,0,1,0,0,2
"1044",14038,"Tratamiento 2",1,1,10.25,6,6,4,2,1,1,0,1,1,21000,21000,5250,26250,2,2,0,20,1,130,NA,7,12,2,0,0,0,1,1,0,1,3
"1045",14055,"Tratamiento 2",1,1,24.75,25,25,21,4,1,1,1,0,0,8000,8000,3700,11700,NA,NA,NA,21,1,95,NA,7,10,4,0,0,1,0,1,0,0,2
"1046",14072,"Tratamiento 2",1,1,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,26,1,60,75,1,15,2,0,0,1,0,1,0,0,3
"1047",14093,"Tratamiento 2",1,1,12.25,16,16,14,2,3,3,3,0,0,26000,8666.66666666667,966.666666666667,9633.33333333333,4,2,0,20,0,70,NA,1.5,5,2,0,0,1,0,1,0,0,2
"1048",14106,"Tratamiento 2",1,1,6.5,7,7,5,2,1,1,1,0,0,20000,20000,1900,21900,2,2,0,21,1,NA,120,NA,NA,1,0,0,1,0,1,0,0,4
"1049",14107,"Tratamiento 2",1,1,14.75,15,15,13,2,2,2,2,0,0,110000,55000,139300,194300,1,2,0,21,0,140,100,1,5,2,0,0,1,0,1,0,0,2
"1050",14117,"Tratamiento 2",1,1,13,14,14,12,2,2,2,1,1,1,40000,20000,5100,25100,1,2,0,20,0,20,70,NA,NA,5,0,0,0,1,1,0,0,2
"1051",14125,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21,1,90,NA,15,10,2,1,1,0,0,1,0,1,2
"1052",14186,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21,1,210,NA,6,4,3,0,0,1,0,1,0,0,2
"1053",14196,"Tratamiento 2",1,1,18.25,18,18,15,3,0,0,0,0,0,0,0,0,0,1,1,0,21,0,70,NA,4,5,4,0,0,1,0,1,0,0,2
"1054",14200,"Tratamiento 2",1,1,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1000,1,60,150,3,5,2,0,0,1,0,0,0,0,2
"1055",14218,"Tratamiento 2",1,1,2.5,10,10,6,4,5,5,2,3,3,19000,3800,860,4660,NA,NA,NA,25,0,60,NA,NA,NA,4,0,0,0,1,1,0,0,2
"1056",14227,"Tratamiento 2",1,1,17.25,20,20,17,3,1,1,1,0,0,20000,20000,0,20000,2,1,0,20,0,30,NA,2,2,2,0,0,1,0,1,0,0,2
"1057",14278,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,25,1,120,NA,10,15,4,0,0,1,0,1,0,0,2
"1058",14289,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,0,10,90,NA,NA,6,0,0,1,0,1,0,0,2
"1059",14325,"Tratamiento 2",1,1,4.25,7,7,4,3,0,0,0,0,0,0,0,0,0,1,1,0,25,1,90,NA,3,5,2,0,0,1,0,1,0,0,2
"1060",14385,"Tratamiento 2",1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,1,90,NA,2,1,7,0,0,1,0,0,1,0,2
"1061",14430,"Tratamiento 2",1,1,13.75,10,10,8,2,3,3,2,1,1,25000,8333.33333333333,5733.33333333333,14066.6666666667,2,2,0,1000,1,105,NA,6,10,3,0,0,0,1,1,0,1,1
"1062",14436,"Tratamiento 2",1,1,6.25,11,11,10,1,1,1,1,0,0,59000,59000,6000,65000,2,1,0,20,0,30,60,8,10,5,0,0,0,1,1,0,1,2
"1063",14444,"Tratamiento 2",1,1,10.5,19,19,16,3,2,2,2,0,0,40000,20000,7600,27600,NA,NA,NA,21,1,90,NA,3,2,3,0,0,1,0,1,0,0,2
"1064",14457,"Tratamiento 2",1,1,2.75,5,5,4,1,0,0,0,0,0,0,0,0,0,1,1,2,20,1,110,NA,1,1,5,0,0,0,1,1,0,1,1
"1065",14458,"Tratamiento 2",1,1,23,22,22,17,5,3,3,3,0,0,24000,8000,1333.33333333333,9333.33333333333,1,2,0,1000,0,90,105,1,2,2,0,0,1,0,1,0,0,2
"1066",14461,"Tratamiento 2",1,1,1,2,2,0,2,1,1,0,1,1,5000,5000,2900,7900,NA,NA,NA,1000,0,NA,90,NA,NA,9,0,0,0,1,1,0,0,2
"1067",14470,"Tratamiento 2",1,1,23.25,18,18,9,9,2,2,1,1,1,20000,10000,3000,13000,1,0,0,20,0,120,90,10,10,3,0,0,1,0,1,0,0,2
"1068",14479,"Tratamiento 2",1,1,13.25,16,16,14,2,1,1,1,0,0,30000,30000,0,30000,2,2,0,20,1,15,60,NA,NA,3,1,0,0,1,1,0,0,2
"1069",14485,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,1,30,NA,NA,NA,3,0,1,0,0,1,0,0,2
"1070",14487,"Tratamiento 2",1,1,21.5,16,16,13,3,1,1,1,0,0,15000,15000,20600,35600,1,2,1,20,1,85,NA,1,3,4,0,0,1,0,1,0,0,2
"1071",14494,"Tratamiento 2",1,1,6,13,13,13,0,0,0,0,0,0,0,0,0,0,1,1,0,21,1,90,NA,8,7,3,0,1,0,0,1,0,1,2
"1072",14555,"Tratamiento 2",1,1,0,4,4,4,0,1,1,0,1,1,21000,21000,2900,23900,1,1,0,21,1,90,NA,3,10,3,0,0,1,0,1,0,0,2
"1073",14572,"Tratamiento 2",1,1,12,6,6,2,4,0,0,0,0,0,0,0,0,0,NA,NA,NA,21,1,90,NA,6,15,3,0,0,1,0,1,0,0,2
"1074",14591,"Tratamiento 2",1,1,11,16,16,12,4,3,3,1,2,2,45000,15000,3983.33333333333,18983.3333333333,NA,NA,NA,20,0,NA,150,NA,NA,4,0,0,1,0,1,0,1,2
"1075",14602,"Tratamiento 2",1,1,15.25,11,11,11,0,1,1,1,0,0,10000,10000,5050,15050,NA,NA,NA,20,0,135,NA,8,10,2,0,0,1,0,1,0,0,2
"1076",14618,"Tratamiento 2",1,1,21.75,21,21,15,6,2,2,2,0,0,20000,10000,7850,17850,2,1,0,20,1,NA,90,NA,NA,5,0,0,1,0,1,0,0,1
"1077",14630,"Tratamiento 2",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,1,10,70,NA,NA,5,0,1,0,0,0,1,0,2
"1078",14637,"Tratamiento 2",1,1,6,8,8,5,3,1,1,1,0,0,20000,20000,7400,27400,1,2,0,26,0,30,NA,1,1,3,0,0,1,0,1,0,0,NA
"1079",14641,"Tratamiento 2",1,1,2,10,10,9,1,0,0,0,0,0,0,0,0,0,1,1,0,20,1,90,90,2,5,3,0,0,1,0,0,0,0,2
"1080",14672,"Tratamiento 2",1,1,9.5,10,10,9,1,1,1,1,0,0,21000,21000,0,21000,1,0,0,20,1,70,NA,3,10,3,0,0,1,0,1,0,0,2
"1081",14701,"Tratamiento 2",1,1,11,16,16,16,0,4,4,4,0,0,19000,4750,7025,11775,3,1,0,20,1,120,90,NA,NA,5,1,0,0,1,1,0,0,2
"1082",14717,"Tratamiento 2",1,1,3.5,5,5,5,0,2,2,2,0,0,7500,3750,1400,5150,1,1,0,1000,1,75,NA,4,7,4,0,0,1,0,1,0,0,2
"1083",14738,"Tratamiento 2",1,1,3,5,5,4,1,1,1,1,0,0,5000,5000,1300,6300,NA,NA,NA,20,0,80,NA,5,6,2,0,0,1,0,1,0,0,2
"1084",14739,"Tratamiento 2",1,1,6.25,3,3,3,0,0,0,0,0,0,0,0,0,0,2,3,0,20,1,90,NA,40,30,4,0,0,1,0,0,0,0,2
"1085",14741,"Tratamiento 2",1,1,6,10,10,10,0,1,1,1,0,0,21000,21000,200,21200,4,2,0,25,1,105,NA,2,5,5,0,0,1,0,1,0,0,2
"1086",14749,"Tratamiento 2",1,1,1,13,13,13,0,1,1,1,0,0,21000,21000,12400,33400,NA,NA,NA,20,1,NA,60,NA,NA,4,0,0,1,0,0,0,1,1
"1087",14760,"Tratamiento 2",1,1,17.5,23,23,21,2,2,2,2,0,0,57000,28500,850,29350,1,1,0,25,1,120,NA,8,8,2,0,0,1,0,1,0,0,2
"1088",14805,"Tratamiento 2",1,1,5.25,4,4,4,0,1,1,1,0,0,21000,21000,39300,60300,2,0,0,20,1,60,NA,2,5,4,1,1,0,0,1,0,1,2
"1089",14824,"Tratamiento 2",1,1,13.5,20,20,18,2,2,2,2,0,0,20000,10000,1750,11750,2,2,0,21,1,60,NA,1,1,4,0,1,0,0,1,0,1,2
"1090",14832,"Tratamiento 2",1,1,11,9,9,8,1,2,2,1,1,1,25000,12500,0,12500,1,1,0,21,1,10,135,NA,NA,5,0,0,0,1,1,0,0,2
"1091",14839,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,20,1,83,NA,5,15,5,0,0,1,0,1,0,0,2
"1092",14840,"Tratamiento 2",1,1,8.5,6,6,4,2,4,4,3,1,1,15000,3750,850,4600,1,0,0,21,1,NA,75,NA,NA,2,0,0,0,1,1,0,0,2
"1093",14869,"Tratamiento 2",1,1,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,26,1,NA,50,NA,NA,5,0,0,1,0,1,0,0,2
"1094",14881,"Tratamiento 2",1,1,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,20,1,105,NA,2,5,4,0,0,1,0,1,0,0,1
"1095",14886,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,20,1,45,NA,NA,NA,4,1,0,0,1,1,0,0,2
"1096",14956,"Tratamiento 2",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,20,1,45,75,1,99,2,0,0,1,0,1,0,0,2
"1097",14962,"Tratamiento 2",1,1,5,5,5,4,1,2,2,1,1,1,9000,4500,0,4500,1,0,1,26,0,NA,60,NA,NA,3,0,0,0,1,1,0,1,3
"1098",14964,"Tratamiento 2",1,1,12.25,11,11,11,0,0,0,0,0,0,0,0,0,0,1,2,0,21,1,30,75,NA,NA,3,0,0,0,1,1,0,0,2
"1099",14988,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,105,NA,10,15,7,1,0,0,0,1,0,1,1
"1100",15051,"Tratamiento 2",1,1,8.5,7,7,7,0,1,1,1,0,0,20000,20000,0,20000,1,2,0,20,0,60,NA,2,2,4,0,0,0,1,1,0,0,2
"1101",15052,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,60,NA,NA,NA,5,0,0,0,1,1,0,0,2
"1102",15087,"Tratamiento 2",1,1,15.75,20,20,20,0,0,0,0,0,0,0,0,0,0,6,1,0,21,0,105,60,2,4,1,0,0,1,0,1,0,0,2
"1103",15093,"Tratamiento 2",1,1,4,5,5,2,3,1,1,0,1,1,10000,10000,400,10400,5,0,0,21,1,60,120,15,15,4,0,0,1,0,0,0,0,3
"1104",15110,"Tratamiento 1",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,21,1,40,NA,4,8,2,0,0,0,1,1,0,0,3
"1105",15117,"Tratamiento 2",1,1,10.5,8,8,7,1,1,1,1,0,0,21000,21000,88200,109200,1,1,0,21,1,160,NA,6,10,6,1,0,0,0,1,1,0,2
"1106",15173,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,21,1,120,NA,2,5,4,0,0,0,1,1,0,0,2
"1107",15188,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21,1,40,NA,4,5,3,0,0,1,0,1,0,0,2
"1108",15199,"Tratamiento 2",1,1,5.5,3,3,3,0,1,1,1,0,0,21000,21000,8000,29000,1,1,0,21,1,NA,120,NA,NA,6,0,1,0,0,0,0,0,2
"1109",15255,"Tratamiento 2",1,1,10,7,7,5,2,2,2,1,1,1,51000,25500,9550,35050,1,2,0,21,1,40,NA,6,10,3,0,0,0,1,1,0,0,2
"1110",15269,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,25,1,50,NA,4,5,3,1,0,0,1,1,0,0,3
"1111",15317,"Tratamiento 2",1,1,18,20,20,16,4,1,1,1,0,0,5100,5100,0,5100,2,2,0,21,0,120,NA,12,30,4,0,0,0,1,1,0,0,2
"1112",15331,"Tratamiento 2",1,1,7,19,19,17,2,3,3,3,0,0,40000,13333.3333333333,2300,15633.3333333333,NA,NA,NA,26,1,90,NA,1,15,6,0,0,1,0,1,0,0,2
"1113",15376,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,21,1,120,NA,5,3,4,0,0,0,1,1,0,0,2
"1114",15382,"Tratamiento 2",1,1,5,9,9,7,2,1,1,1,0,0,10000,10000,500,10500,2,2,0,20,0,30,NA,NA,NA,4,0,0,0,1,1,0,1,2
"1115",15406,"Tratamiento 2",1,1,1,4,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,21,1,60,NA,2,3,3,0,1,0,0,1,0,0,1
"1116",15408,"Tratamiento 2",1,1,12.75,11,11,11,0,1,1,1,0,0,20000,20000,8100,28100,1,0,1,20,1,100,NA,3,10,2,0,0,1,0,1,0,1,2
"1117",15411,"Tratamiento 2",1,1,26.5,19,19,19,0,1,1,1,0,0,25000,25000,0,25000,4,2,0,20,1,30,110,2,3,2,0,0,1,0,1,0,0,2
"1118",15416,"Tratamiento 2",1,1,0.5,7,7,0,7,1,1,0,1,1,21000,21000,11750,32750,1,0,0,26,0,130,NA,2,1,3,0,0,0,1,1,0,0,3
"1119",15446,"Tratamiento 2",1,1,1.75,7,7,6,1,2,2,2,0,0,11300,5650,0,5650,1,1,0,26,0,NA,90,NA,NA,3,1,0,0,1,1,0,0,3
